,Channel,B,T,Isotope,G,sigma
372,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,0.01,H,2.91939573994896e-16,0.00508467150921470
373,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,0.01,T,6.43210617384933e-15,0.194036647752016
374,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,0.01,H,3.52393098974974e-16,0.00613758226020175
375,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,0.01,T,9.16013785361949e-15,0.276332882888184
376,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,0.01,H,4.23601805706939e-16,0.00737781453626301
377,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,0.01,T,1.33890875310574e-14,0.403907148104479
378,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,0.01,H,5.06182881017052e-16,0.00881611779567994
379,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,0.01,T,1.99637815390909e-14,0.602245227550485
380,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,0.01,H,6.02331470470585e-16,0.0104907245876118
381,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,0.01,T,3.02113300819321e-14,0.911381910494729
382,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,0.01,H,7.12645267876627e-16,0.0124120448631343
383,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,0.01,T,4.60385290848171e-14,1.38883930233781
384,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,0.01,H,8.37659483173129e-16,0.0145894003003114
385,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,0.01,T,6.98039515040874e-14,2.10576821706778
386,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,0.01,H,9.75384244750771e-16,0.0169881335783132
387,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,0.01,T,1.02081568184987e-13,3.07948357078031
388,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,0.01,H,1.12023576340682e-15,0.0195109926066332
389,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,0.01,T,1.34192212169100e-13,4.04816187729947
390,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,0.01,H,1.25909041816872e-15,0.0219294050792156
391,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,0.01,T,1.40997109359851e-13,4.25344447113456
392,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,0.01,H,1.36504998281071e-15,0.0237748882800418
393,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,0.01,T,1.10252382887715e-13,3.32597164971877
394,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,0.01,H,1.39230995612171e-15,0.0242496714954163
395,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,0.01,T,6.82633605889775e-14,2.05929337839978
396,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,0.01,H,1.28269178604432e-15,0.0223404668656442
397,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,0.01,T,3.72952409264735e-14,1.12508147889386
398,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,0.01,H,1.01942031503639e-15,0.0177551037731899
399,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,0.01,T,1.92090501604949e-14,0.579477328094562
400,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,0.01,H,1.31313801481851e-17,0.000228707446553003
401,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,0.01,T,5.00384805818843e-17,0.00150950540433983
402,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,0.01,H,1.36398845698774e-17,0.000237563998304133
403,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,0.01,T,5.25590200613528e-17,0.00158554224482469
404,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,0.01,H,1.46465033177281e-17,0.000255096138937891
405,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,0.01,T,5.63767511137679e-17,0.00170071132248096
406,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,0.01,H,1.60311938571588e-17,0.000279213104098104
407,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,0.01,T,6.34550545963558e-17,0.00191424173420158
408,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,0.01,H,1.77168306702661e-17,0.000308571609220264
409,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,0.01,T,7.46661426881494e-17,0.00225244540997864
410,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,0.01,H,1.96700302453419e-17,0.000342590218260818
411,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,0.01,T,9.17582586792392e-17,0.00276806141510358
412,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,0.01,H,2.14175746371161e-17,0.000373026959187546
413,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,0.01,T,1.14373417170093e-16,0.00345029044294310
414,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,0.01,H,2.15587723638748e-17,0.000375486180623653
415,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,0.01,T,1.37829628106659e-16,0.00415789140848682
416,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,0.01,H,1.90677987509494e-17,0.000332101234942843
417,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,0.01,T,1.48688143647954e-16,0.00448545906645895
418,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,0.01,H,1.38571280057659e-17,0.000241347697423478
419,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,0.01,T,1.32121224624598e-16,0.00398568662116872
420,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,0.01,H,7.75313000412288e-18,0.000135035201633508
421,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,0.01,T,8.91364863517966e-17,0.00268897069429828
422,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,0.01,H,3.24819249067832e-18,5.65733229921269e-5
423,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,0.01,T,4.38666790581263e-17,0.00132332133867101
424,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.01,H,1.05846089853381e-18,1.84350682600049e-5
425,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.01,T,1.61502059310369e-17,0.000487201506732550
426,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,0.01,H,2.88498741084233e-19,5.02474299445596e-6
427,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,0.01,T,4.79256450892291e-18,0.000144576772570619
428,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,0.01,H,7.09188570066691e-20,1.23518400316014e-6
429,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,0.01,T,1.24112731592926e-18,3.74409528243604e-5
430,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,0.01,H,1.64013221770433e-20,2.85659578267800e-7
431,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,0.01,T,2.97093640345042e-19,8.96239155307596e-6
432,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,0.01,H,3.69215556472576e-21,6.43057669457236e-8
433,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,0.01,T,6.82210161767209e-20,2.05801597911823e-6
434,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,0.01,H,8.19302878253505e-22,1.42696858307604e-8
435,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,0.01,T,1.53002648015946e-20,4.61561425072507e-7
436,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.01,H,1.80528359231667e-22,3.14423766613629e-9
437,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.01,T,3.39506208852415e-21,1.02418468968298e-7
438,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,0.01,H,3.97966128153584e-23,6.93132145726291e-10
439,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,0.01,T,7.50132925105301e-22,2.26291784093389e-8
440,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,0.01,H,8.82529307059471e-24,1.53708918672696e-10
441,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,0.01,T,1.65693743220573e-22,4.99846514019256e-9
442,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,0.01,H,1.96601026479611e-24,3.42417310659199e-11
443,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,0.01,T,3.67631803270207e-23,1.10903086462718e-9
444,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,0.01,H,4.43747084083000e-25,7.72868208601750e-12
445,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,0.01,T,8.23223644014430e-24,2.48340981814304e-10
446,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,0.01,H,1.01455413875676e-25,1.76703502485161e-12
447,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,0.01,T,1.86600141225107e-24,5.62914617619008e-11
448,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,0.01,H,2.35487269735673e-26,4.10144947059719e-13
449,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,0.01,T,4.31006179205268e-25,1.30021165560682e-11
450,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,0.01,H,1.27529545541458e-17,0.000222116459897652
451,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,0.01,T,4.83518238076188e-17,0.00145862421277659
452,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,0.01,H,1.29076407700275e-17,0.000224810608498334
453,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,0.01,T,4.89668378582407e-17,0.00147717727478733
454,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,0.01,H,1.31797648957092e-17,0.000229550157062750
455,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,0.01,T,5.03196835943308e-17,0.00151798842504846
456,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,0.01,H,1.37284562228349e-17,0.000239106638632591
457,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,0.01,T,5.29706206797982e-17,0.00159795895593878
458,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,0.01,H,1.47547892607211e-17,0.000256982140351301
459,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,0.01,T,5.68661761859640e-17,0.00171547575543153
460,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,0.01,H,1.60227769899045e-17,0.000279066508675843
461,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,0.01,T,6.38448252476900e-17,0.00192599990307082
462,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,0.01,H,1.74759903504469e-17,0.000304376926410744
463,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,0.01,T,7.42302651652397e-17,0.00223929634012657
464,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,0.01,H,1.88055722572681e-17,0.000327534072077125
465,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,0.01,T,8.81633869385065e-17,0.00265961531007718
466,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,0.01,H,1.94260085680973e-17,0.000338340126185469
467,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,0.01,T,1.02845521429895e-16,0.00310252966527483
468,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,0.01,H,1.80621551447243e-17,0.000314586078216998
469,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,0.01,T,1.11465387055772e-16,0.00336256421459837
470,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,0.01,H,1.45991619942093e-17,0.000254271601600899
471,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,0.01,T,1.04892121327262e-16,0.00316426922190547
472,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,0.01,H,1.01094056562239e-17,0.000176074131409791
473,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,0.01,T,8.25973268295788e-17,0.00249170457982315
474,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,0.01,H,6.08100123175600e-18,0.000105911964203763
475,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,0.01,T,5.47576895500019e-17,0.00165186926828500
476,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,0.01,H,3.28013227861181e-18,5.71296138967599e-5
477,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,0.01,T,3.17502703823129e-17,0.000957806955247630
478,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,0.01,H,1.66700022166381e-18,2.90339141657334e-5
479,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,0.01,T,1.68894340397245e-17,0.000509501720730409
480,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,0.01,H,8.18435452298763e-19,1.42545779919084e-5
481,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,0.01,T,8.50789578278645e-18,0.000256656767238567
482,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,0.01,H,3.93261716408492e-19,6.84938536329470e-6
483,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,0.01,T,4.16564684319239e-18,0.000125664615496870
484,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,0.01,H,1.87057451144563e-19,3.25795396426011e-6
485,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,0.01,T,2.00490788476171e-18,6.04818382184654e-5
486,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,0.01,H,8.87692343069745e-20,1.54608157571460e-6
487,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,0.01,T,9.56054912328368e-19,2.88412046133910e-5
488,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,0.01,H,4.22603571245053e-20,7.36042842358767e-7
489,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,0.01,T,4.54496821059464e-19,1.37107561953613e-5
490,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,0.01,H,2.02474029503741e-20,3.52646239454870e-7
491,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,0.01,T,2.16381492803968e-19,6.52755697192296e-6
492,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,0.01,H,9.75389735491056e-21,1.69882292097835e-7
493,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,0.01,T,1.03576087239614e-19,3.12456856464134e-6
494,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,0.01,H,4.76063423472623e-21,8.29153133570300e-8
495,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,0.01,T,4.99881882877035e-20,1.50798824216824e-6
496,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,0.01,H,2.36005448658486e-21,4.11047452180710e-8
497,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,0.01,T,2.44450659609451e-20,7.37431647571838e-7
498,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,0.01,H,1.19253535014042e-21,2.07702245900255e-8
499,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,0.01,T,1.21983440221213e-20,3.67986118108767e-7
500,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,0.1,H,1.13956280195680e-16,0.000627636505028906
501,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,0.1,T,5.27864487543249e-16,0.00503562062731211
502,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,0.1,H,1.16397216144575e-16,0.000641080437257419
503,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,0.1,T,5.39680381333411e-16,0.00514833962982882
504,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,0.1,H,1.20002832986018e-16,0.000660939077333687
505,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,0.1,T,5.57396423418242e-16,0.00531734373800800
506,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,0.1,H,1.25420293406931e-16,0.000690776800352339
507,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,0.1,T,5.84238093445350e-16,0.00557340276537140
508,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,0.1,H,1.33655508956975e-16,0.000736133860947098
509,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,0.1,T,6.25289124667571e-16,0.00596501353759278
510,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,0.1,H,1.46338853040947e-16,0.000805989859574591
511,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,0.1,T,6.88934654424542e-16,0.00657216698330388
512,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,0.1,H,1.66078860734083e-16,0.000914711813436973
513,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,0.1,T,7.90364741214183e-16,0.00753977031582798
514,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,0.1,H,1.96831883575655e-16,0.00108409010256869
515,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,0.1,T,9.55552210508769e-16,0.00911559412550442
516,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,0.1,H,2.45260247490878e-16,0.00135081879027089
517,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,0.1,T,1.23100258279448e-15,0.0117432828774762
518,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,0.1,H,3.19261154031464e-16,0.00175839325892106
519,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,0.1,T,1.69676811831870e-15,0.0161865038054320
520,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,0.1,H,4.25662584962828e-16,0.00234441995376546
521,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,0.1,T,2.48049235112333e-15,0.0236629262698472
522,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,0.1,H,5.66054260804419e-16,0.00311765457154221
523,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,0.1,T,3.77183874226096e-15,0.0359818654629008
524,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.1,H,7.38112952134455e-16,0.00406530147174636
525,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.1,T,5.85103710080619e-15,0.0558166040930611
526,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,0.1,H,9.40220058031222e-16,0.00517844589317477
527,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,0.1,T,9.14162840891257e-15,0.0872075573740332
528,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,0.1,H,1.17324936187122e-15,0.00646190036870088
529,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,0.1,T,1.42666366618599e-14,0.136098130395526
530,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,0.1,H,1.43640841607331e-15,0.00791130033825496
531,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,0.1,T,2.19509423597773e-14,0.209403399441182
532,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,0.1,H,1.72606287331423e-15,0.00950662892301189
533,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,0.1,T,3.24095639530179e-14,0.309174556378234
534,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.1,H,2.03142438032328e-15,0.0111884671569418
535,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.1,T,4.32342446185360e-14,0.412437773604764
536,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.1,H,2.32910845568271e-15,0.0128280204342208
537,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.1,T,4.70153790933197e-14,0.448508316717976
538,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.1,H,2.57082004908859e-15,0.0141592943179394
539,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.1,T,3.85832699506210e-14,0.368069295467769
540,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.1,H,2.67400740351423e-15,0.0147276188576987
541,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.1,T,2.48510422466983e-14,0.237069217385884
542,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,0.1,H,2.52950327073914e-15,0.0139317340788919
